-4.25486946105957 -1.6620824337005615 1.8577889204025269 [[ 0.50359422  0.47504666  0.4500345   0.48975924  0.47608411  0.46704569 0.49274632  0.44212902  0.43717045  0.43796599  0.46417037  0.47298095 0.45022643  0.4706338   0.50377333  0.51161009  0.44088602  0.49585661 0.46145275  0.51830071  0.51064688  0.49624604  0.45103496  0.46748871]] 
-4.396404266357422 -1.1825320720672607 1.8577889204025269 [[ 0.49299788  0.47489491  0.44399896  0.47154653  0.48193049  0.47777179 0.51366341  0.44310912  0.44538084  0.44506156  0.46218461  0.47640866 0.44842952  0.47613269  0.51206213  0.51185864  0.44912446  0.48651415 0.47510895  0.51008171  0.50735831  0.497183    0.46067014  0.47608218]] 
-4.537939071655273 -0.70298171043396 1.8577889204025269 [[ 0.47724622  0.47473598  0.45559829  0.47416565  0.48704347  0.47374216 0.50809723  0.44353977  0.44312343  0.44866669  0.46351054  0.47328624 0.4527548   0.47257888  0.51725894  0.51486427  0.44251639  0.49661133 0.47393954  0.51869941  0.50561446  0.4837895   0.46697584  0.49519035]] 
-4.667230129241943 -0.2198716104030609 1.7494553327560425 [[ 0.48303109  0.47483039  0.45115042  0.47324204  0.48640072  0.47468024 0.50335604  0.43176976  0.45269874  0.44275123  0.48241413  0.4872897 0.44987008  0.48094568  0.51102126  0.50144702  0.46008369  0.4992474 0.47834477  0.51084512  0.50529337  0.48576608  0.45657176  0.48915458]] 
-4.691903114318848 0.27840644121170044 1.4994556903839111 [[ 0.48916927  0.47724822  0.45592469  0.46423468  0.4639453   0.47449917 0.51688039  0.43935004  0.45811573  0.43450424  0.49870712  0.48518059 0.44857547  0.48622584  0.49614891  0.51585251  0.44150949  0.49828908 0.48496115  0.49538639  0.50760472  0.4838782   0.44754183  0.48204765]] 
-4.592578887939453 0.7662710547447205 1.2494539022445679 [[ 0.49914306  0.48431951  0.44126585  0.47796497  0.44740012  0.48432162 0.50753111  0.46040931  0.45618525  0.44091082  0.48010549  0.47151333 0.45244721  0.47455993  0.51865953  0.51428521  0.43049082  0.49961916 0.46876135  0.50578606  0.51137924  0.47403181  0.44178453  0.47873679]] 
-4.375433444976807 1.2133890390396118 0.9994542598724365 [[ 0.50802135  0.49727693  0.45825508  0.49130574  0.46947008  0.48976365 0.50958657  0.4631426   0.45914486  0.45258754  0.47962984  0.4802776 0.45305502  0.48680839  0.51858312  0.52513576  0.45194107  0.49691465 0.46947873  0.5012067   0.50964743  0.4696748   0.45884523  0.4725394 ]] 
-4.05396842956543 1.5919604301452637 0.7494535446166992 [[ 0.49491563  0.50323492  0.4742291   0.49090153  0.47504824  0.49567309 0.49767083  0.46235284  0.46523577  0.46402416  0.49030867  0.4928301 0.45707646  0.4806762   0.51347458  0.52385712  0.46609735  0.51184535 0.47389007  0.51303911  0.50993454  0.47319901  0.45833391  0.49296346]] 
-3.64816951751709 1.87844717502594 0.4994524419307709 [[ 0.4904899   0.50006968  0.47027177  0.48847061  0.48709506  0.48985174 0.49756354  0.46649477  0.46349022  0.46052694  0.4923811   0.47965005 0.46725947  0.47670531  0.51304269  0.52155006  0.46914122  0.4992201 0.47614273  0.50497723  0.49328461  0.48819199  0.4697625   0.49523509]] 
-3.2002830505371094 2.1001713275909424 0.457785427570343 [[ 0.49906531  0.49023786  0.4656446   0.48056173  0.47902328  0.48696038 0.50582784  0.46565369  0.4650279   0.45173207  0.49397758  0.48299712 0.46355763  0.48188713  0.50583237  0.51848346  0.47045866  0.48555672 0.4806281   0.50055343  0.50086308  0.49098435  0.47398493  0.49305341]] 
-2.751767635345459 2.3211495876312256 0.457785427570343 [[ 0.50051588  0.48829201  0.46693569  0.48029575  0.48172784  0.48102307 0.50129366  0.46351832  0.46469262  0.45736766  0.4995282   0.4859961 0.46162832  0.48122379  0.51358473  0.51255554  0.47220066  0.48614225 0.47715941  0.50426251  0.50344008  0.49565563  0.47961149  0.48995095]] 
-2.3032522201538086 2.542127847671509 0.457785427570343 [[ 0.49521801  0.50266254  0.46685752  0.48087943  0.48327878  0.48926267 0.51274133  0.47346428  0.47208118  0.46220699  0.48954871  0.48757869 0.46650633  0.48503286  0.50172502  0.50917709  0.47476813  0.48737329 0.48778531  0.5120514   0.50292039  0.49297512  0.48567399  0.48046157]] 
-1.8547368049621582 2.763106107711792 0.457785427570343 [[ 0.49798378  0.49969205  0.46874079  0.4863314   0.47410512  0.48875409 0.50598353  0.47890288  0.47215936  0.46118832  0.4900794   0.48938823 0.47163686  0.48811662  0.50160062  0.50265592  0.47559759  0.4920778 0.48955834  0.51027369  0.49480182  0.49496555  0.48167819  0.48447099]] 
-1.4062213897705078 2.984084367752075 0.457785427570343 [[ 0.5011307   0.49617314  0.47107476  0.47754684  0.47445261  0.49194524 0.50985181  0.46882644  0.47442517  0.45356616  0.49580422  0.47813818 0.46919698  0.48864007  0.49691382  0.49839371  0.47221923  0.48566991 0.49481127  0.50680244  0.49857154  0.48667762  0.48215237  0.49877286]] 
-0.9577057957649231 3.2050626277923584 0.457785427570343 [[ 0.4989554   0.49892816  0.4717432   0.47304597  0.48327473  0.48816013 0.50509804  0.47052443  0.47861877  0.45703763  0.49929938  0.48093441 0.47684383  0.48548779  0.50270766  0.49353909  0.47691691  0.49343237 0.50081718  0.50461572  0.49977425  0.48798606  0.49634379  0.50558257]] 
-0.5091277360916138 3.425666093826294 0.44945213198661804 [[ 0.50374502  0.49627888  0.4807485   0.47352019  0.4845196   0.48423985 0.51225841  0.4647817   0.48188996  0.45985362  0.51154733  0.48554793 0.47789389  0.48418465  0.49071082  0.50051612  0.48021775  0.4924989 0.50188661  0.51088107  0.49765909  0.49284616  0.49129406  0.49070734]] 
-0.03578845039010048 3.578725814819336 0.1994522213935852 [[ 0.49640447  0.48038459  0.47287402  0.46184993  0.48413873  0.48589703 0.5206157   0.46339294  0.47404453  0.45022503  0.51281148  0.48410821 0.4730356   0.4915272   0.49373338  0.50405657  0.48689491  0.4961032 0.50721562  0.50412887  0.49911603  0.50890326  0.49513307  0.4841848 ]] 
0.46168065071105957 3.6096017360687256 -0.050547242164611816 [[ 0.5007354   0.48735818  0.46694684  0.46544743  0.47657198  0.48500267 0.51935911  0.46812311  0.47481391  0.45343885  0.50877589  0.48462051 0.46038216  0.4979842   0.49494839  0.49848536  0.47551799  0.49314401 0.51019806  0.49978527  0.49414155  0.4961938   0.48010382  0.47496912]] 
0.9596664905548096 3.5643911361694336 -0.09221312403678894 [[ 0.50721246  0.49348685  0.46519744  0.46898058  0.48391506  0.48829129 0.52624696  0.45806319  0.47090527  0.46048802  0.50491619  0.48527816 0.45552588  0.4985199   0.50495088  0.49479342  0.48427373  0.49709404 0.50562561  0.50164354  0.5021596   0.49431738  0.47607654  0.4723765 ]] 
1.4575417041778564 3.518350124359131 -0.09221266955137253 [[ 0.50938249  0.50417757  0.45837706  0.47575486  0.49472541  0.49724963 0.5308615   0.45962948  0.46711469  0.47172606  0.5228774   0.48495775 0.46500203  0.49048471  0.50684923  0.48878956  0.49177548  0.50557065 0.50979948  0.49368235  0.49677682  0.49508587  0.47193891  0.47697216]] 
1.9554169178009033 3.472309112548828 -0.09221222251653671 [[ 0.52104408  0.50752544  0.4562141   0.46528921  0.50056905  0.47578558 0.53154069  0.45080158  0.48093349  0.49019524  0.52095425  0.47997278 0.45494309  0.49316826  0.49977124  0.48964509  0.4955239   0.49437433 0.48877594  0.4975335   0.49862054  0.49683923  0.4763774   0.48335069]] 
2.4489622116088867 3.394582509994507 -0.2588781416416168 [[ 0.51689464  0.51615721  0.4645955   0.47314861  0.48382053  0.47184455 0.52582991  0.46070012  0.4615241   0.47834465  0.52500111  0.4924916 0.4634451   0.48497173  0.50978047  0.4984335   0.49967423  0.51068538 0.48487148  0.49402469  0.49702474  0.48569164  0.47261575  0.47800267]] 
2.9105851650238037 3.2020442485809326 -0.5088775753974915 [[ 0.50928563  0.49505815  0.46275833  0.46296725  0.4900125   0.47933587 0.52735192  0.46071154  0.47836289  0.47149014  0.52039546  0.5005334 0.46101129  0.47080258  0.52472794  0.50252289  0.49607074  0.50919706 0.47882664  0.49711674  0.50885487  0.50978482  0.48146069  0.47398835]] 
3.3111722469329834 2.9016778469085693 -0.7588770389556885 [[ 0.51034439  0.48676154  0.46485797  0.46375418  0.49009532  0.48073447 0.51947725  0.45871574  0.480149    0.45892796  0.49219504  0.50345486 0.46406761  0.49609312  0.51824415  0.48457623  0.4872174   0.5038361 0.47900334  0.48693663  0.49366441  0.50698203  0.49475929  0.46988311]] 
3.642662286758423 2.5265612602233887 -0.8672100901603699 [[ 0.50749797  0.47878087  0.4649252   0.46573597  0.47697258  0.47828662 0.51780897  0.46527898  0.48268101  0.46589699  0.49080884  0.50048393 0.46030378  0.49875796  0.52606457  0.4918108   0.47924078  0.49734148 0.47437045  0.491386    0.49062571  0.49173287  0.48229465  0.46990922]] 
3.951201915740967 2.132359743118286 -1.0005426406860352 [[ 0.49554145  0.48525226  0.46393883  0.47630981  0.48137301  0.48114991 0.52331001  0.46774966  0.48165405  0.47785199  0.4913497   0.50481862 0.45790222  0.50811678  0.52266032  0.49580818  0.48438254  0.50194675 0.4796342   0.48415294  0.49577525  0.48458672  0.48944935  0.47884038]] 
4.164108753204346 1.6796319484710693 -1.250541090965271 [[ 0.49243191  0.48960879  0.46790737  0.48961243  0.4804624   0.47738019 0.51324034  0.47406405  0.48571941  0.45779192  0.5101856   0.49159455 0.47217464  0.50693244  0.50283998  0.50047159  0.47816443  0.49621949 0.49853629  0.49851376  0.51488608  0.49027693  0.50396007  0.48148343]] 
4.317559719085693 1.2037580013275146 -1.2588744163513184 [[ 0.48669696  0.49402902  0.4661766   0.48871189  0.48305213  0.47961169 0.51240855  0.48081875  0.48606959  0.45731196  0.50892657  0.48728189 0.47241378  0.50038707  0.50635129  0.4961004   0.48186296  0.4998413 0.50545025  0.49890107  0.50699329  0.48915625  0.50776196  0.48331434]] 
4.459660053253174 0.7242710590362549 -1.3422080278396606 [[ 0.48827162  0.49959484  0.47739834  0.48880714  0.48063871  0.48692492 0.50875831  0.47455704  0.48200974  0.46562129  0.51160419  0.4861511 0.47650135  0.49885803  0.49832827  0.50052756  0.479983    0.50221139 0.5112347   0.50753492  0.50367135  0.48799118  0.49822241  0.48041287]] 
4.572956562042236 0.23727717995643616 -1.3422080278396606 [[ 0.49486804  0.49527618  0.47602668  0.4856309   0.48386747  0.4837406 0.51176989  0.48106992  0.48503226  0.46123755  0.51409793  0.48823008 0.47377208  0.49016437  0.49634838  0.50257999  0.48696694  0.49550933 0.50377631  0.5045023   0.51066518  0.49069211  0.49861333  0.4799898 ]] 
4.708912372589111 -0.3471151292324066 -1.3422080278396606 [[ 0.49135101  0.49018189  0.47451544  0.48478091  0.48671842  0.47817758 0.51283026  0.47867805  0.48415244  0.46557271  0.51328343  0.48989651 0.47445685  0.49432728  0.49512076  0.50526285  0.48562077  0.50196451 0.50651288  0.50436878  0.50074315  0.49449012  0.49769124  0.48109785]] 
4.844868183135986 -0.9315081238746643 -1.3422080278396606 [[ 0.50253457  0.49198151  0.47872144  0.48219654  0.49769273  0.48260155 0.50767589  0.47855863  0.47635248  0.47114286  0.50871468  0.4937427 0.47152963  0.49196732  0.50108886  0.49952394  0.49214259  0.5015977 0.50217259  0.49480271  0.49891636  0.49875635  0.4933382   0.48770922]] 
4.980823993682861 -1.5158995389938354 -1.3422080278396606 [[ 0.50395703  0.50255156  0.4730064   0.48153487  0.50636685  0.48579699 0.50948393  0.46940243  0.48466203  0.48206982  0.50348026  0.49601832 0.47206303  0.48288852  0.50173771  0.49218595  0.50073171  0.50677902 0.49914899  0.48920551  0.49684277  0.49494401  0.48512998  0.4859525 ]] 
5.075699329376221 -2.1073708534240723 -1.5422062873840332 [[ 0.50822109  0.49858698  0.48438552  0.48782349  0.49820933  0.48028815 0.5197733   0.46364331  0.47528195  0.48487297  0.5114615   0.4845396 0.47573373  0.49571988  0.49829307  0.49476764  0.49679506  0.49542287 0.49237379  0.50393695  0.50997198  0.48295718  0.48615208  0.48767909]] 
5.092848300933838 -2.7071213722229004 -1.5422062873840332 [[ 0.50991905  0.50005466  0.48185396  0.47950473  0.49368927  0.46995616 0.5184164   0.46527728  0.47279599  0.488031    0.51132917  0.48537675 0.47887358  0.48321551  0.50554013  0.50809282  0.50386459  0.49087998 0.48623255  0.50360394  0.50920403  0.49714425  0.48390949  0.48609191]] 
5.105750560760498 -3.206941843032837 -1.5755397081375122 [[ 0.51741713  0.49979174  0.4884147   0.48289686  0.48692441  0.49344641 0.50241607  0.4614583   0.4621805   0.48595589  0.51095527  0.49511823 0.48499429  0.49335095  0.5074091   0.50330126  0.49396485  0.49433717 0.4831278   0.50704026  0.50135219  0.48877659  0.47615653  0.48608223]] 
5.0111613273620605 -3.796355962753296 -1.8755391836166382 [[ 0.51397884  0.49061149  0.48998478  0.47112569  0.50694078  0.48628882 0.50860137  0.45787364  0.4712092   0.48624068  0.50198334  0.49144638 0.48249355  0.48540801  0.49892229  0.49735874  0.5011059   0.49492061 0.4880732   0.50836951  0.50335026  0.49517474  0.47742474  0.48580033]] 
4.8014984130859375 -4.247077941894531 -2.1255366802215576 [[ 0.51638895  0.48969057  0.48237222  0.46296966  0.49997073  0.47361836 0.51871848  0.45107067  0.46722275  0.48046735  0.50832301  0.48820457 0.47645873  0.48592186  0.49523622  0.49858961  0.51156431  0.49073485 0.4835107   0.5018546   0.51353526  0.4917236   0.48142362  0.48423383]] 
4.412357330322266 -4.6975603103637695 -2.425536870956421 [[ 0.51105392  0.49281761  0.47582492  0.45875621  0.48642403  0.48798436 0.52889472  0.44538128  0.47135156  0.46283451  0.52420557  0.49618322 0.46455148  0.48290125  0.50381583  0.49769801  0.50255793  0.50304276 0.48975801  0.49741891  0.50428313  0.49541348  0.48111218  0.4761506 ]] 
3.9065074920654297 -5.011807441711426 -2.7255382537841797 [[ 0.50234896  0.48591474  0.45843163  0.46495476  0.48671511  0.47472802 0.51712501  0.44297904  0.4700487   0.468234    0.49256361  0.50733119 0.43482322  0.47665957  0.5218634   0.4885608   0.48538834  0.50964564 0.47058687  0.49839503  0.48880795  0.47907677  0.48900092  0.47602382]] 
3.347031831741333 -5.22786283493042 -2.7755379676818848 [[ 0.50199354  0.49255335  0.45489994  0.47498855  0.48371372  0.47655019 0.50272077  0.43734235  0.47154036  0.46179867  0.48059508  0.51032239 0.44082662  0.47312486  0.52502829  0.49931854  0.49293813  0.51494092 0.47491762  0.4912689   0.50215232  0.48243487  0.48333517  0.47650349]] 
2.8801558017730713 -5.406834125518799 -2.7755379676818848 [[ 0.50182301  0.49116415  0.46581364  0.47238004  0.48791867  0.47116622 0.50641674  0.44544014  0.46083441  0.45599666  0.49547455  0.5153206 0.44020221  0.47936109  0.51455683  0.48795986  0.47987902  0.52326733 0.47189286  0.50354743  0.48615184  0.47838807  0.47972092  0.4669883 ]] 
2.4132797718048096 -5.585805416107178 -2.7755379676818848 [[ 0.49158576  0.48754871  0.45808482  0.4752335   0.48641875  0.47667009 0.52058357  0.43750274  0.4640972   0.46301523  0.49184445  0.5041939 0.44060373  0.48192745  0.51295418  0.48690891  0.48029223  0.52497166 0.4709157   0.50376904  0.48622504  0.49106577  0.48781031  0.45256332]] 
1.853029727935791 -5.800570964813232 -2.7755379676818848 [[ 0.49530163  0.48275721  0.46045485  0.46553299  0.48030993  0.47941199 0.52292198  0.45207644  0.47262564  0.46277755  0.49123019  0.489838 0.45091009  0.48188862  0.51386118  0.47782376  0.48426366  0.51763284 0.47208244  0.50371444  0.49593523  0.48634765  0.4784452   0.45966482]] 
1.3861572742462158 -5.979542255401611 -2.7755379676818848 [[ 0.50728667  0.4828293   0.468411    0.44139469  0.48915005  0.48090795 0.52393681  0.45149648  0.47136012  0.46471462  0.4887566   0.48380223 0.44610241  0.47081158  0.52101266  0.48815551  0.49167833  0.50509638 0.473021    0.49945021  0.50017256  0.49594259  0.47365713  0.46188998]] 
0.8070019483566284 -6.123884201049805 -3.0338709354400635 [[ 0.47959054  0.46963826  0.45651615  0.46957618  0.4856573   0.47915605 0.50342107  0.43978122  0.48605159  0.45650452  0.4863871   0.50921178 0.44013214  0.47657117  0.52852523  0.48541105  0.48023325  0.5067122 0.47268471  0.48547474  0.52029306  0.48941883  0.48563135  0.47199255]] 
0.20986635982990265 -6.09156608581543 2.957648515701294 [[ 0.5101949   0.49708891  0.46324015  0.4784905   0.48322749  0.47067273 0.52411884  0.45220035  0.46287778  0.45705843  0.48780948  0.48519707 0.46518183  0.49223748  0.50237632  0.51933271  0.45962411  0.48236597 0.50095898  0.50888759  0.51145798  0.50229645  0.47677842  0.46340129]] 
-0.28169873356819153 -6.000113487243652 2.9576499462127686 [[ 0.5114035   0.48597497  0.45840672  0.48459116  0.48570651  0.48788586 0.50330889  0.45022637  0.45982966  0.45517021  0.48372799  0.4914307 0.46967492  0.48370731  0.506271    0.49736181  0.47550911  0.48844823 0.48947382  0.49735209  0.49897751  0.49297112  0.47595948  0.49148044]] 
-0.8715766072273254 -5.8903703689575195 2.957651138305664 [[ 0.50952965  0.48149031  0.45658183  0.47619465  0.47633451  0.49122345 0.50898921  0.43883124  0.45852959  0.45381156  0.47932994  0.49307361 0.4621143   0.48987848  0.50612867  0.5095014   0.46164194  0.49246496 0.49571639  0.51025993  0.49913225  0.4984448   0.48369974  0.47717303]] 
-1.3517802953720093 -5.751839637756348 2.7493185997009277 [[ 0.50730538  0.48755035  0.45315623  0.48309162  0.50242692  0.49810642 0.52313048  0.43917105  0.45963258  0.44886959  0.48730505  0.49077445 0.45952514  0.49103746  0.50557482  0.50755584  0.47708362  0.48599964 0.49029756  0.49903286  0.48898616  0.50991786  0.47613475  0.4696677 ]] 
-1.8075097799301147 -5.545783519744873 2.7159852981567383 [[ 0.50071281  0.48183185  0.45227155  0.48257232  0.47812572  0.49525824 0.51409459  0.43034184  0.45365298  0.45338148  0.48855218  0.49740604 0.44762662  0.49468929  0.50990194  0.51131219  0.45860121  0.49091932 0.48625517  0.50663668  0.49522075  0.502168    0.46746942  0.46200639]] 
-2.2628464698791504 -5.338967800140381 2.7076518535614014 [[ 0.51049656  0.48605761  0.44463533  0.47919181  0.47032386  0.4912402 0.51229519  0.42961538  0.45277968  0.45496193  0.4932915   0.49638635 0.45551533  0.49290428  0.50881314  0.51924771  0.44805664  0.49282438 0.49361098  0.48701435  0.50444913  0.49311659  0.4796685   0.46758163]] 
-2.6939823627471924 -5.084778785705566 2.5826523303985596 [[ 0.51870728  0.49681666  0.44817492  0.48807725  0.46592256  0.50637347 0.51945168  0.44419703  0.44972107  0.4465178   0.48083261  0.49258676 0.45113429  0.49625236  0.5106501   0.51285708  0.45426911  0.50683975 0.50063515  0.4956589   0.51218003  0.48408073  0.45592365  0.45694026]] 
-3.1178929805755615 -4.819633483886719 2.5826523303985596 [[ 0.52384794  0.4938561   0.4413017   0.47877285  0.47148305  0.49617872 0.51214945  0.42360589  0.45382726  0.45813483  0.48653892  0.48472992 0.45357519  0.49858376  0.51301324  0.51420748  0.45903322  0.49310651 0.48901668  0.48871917  0.50288832  0.48615581  0.46335381  0.46353325]] 
-3.5152511596679688 -4.515224456787109 2.374319314956665 [[ 0.51499456  0.4954046   0.44220367  0.50174892  0.47089326  0.48971885 0.51990163  0.42785811  0.45980716  0.44173172  0.48718336  0.48620987 0.44371703  0.50593293  0.51966006  0.52543354  0.45566264  0.50832617 0.46506912  0.49898824  0.51848125  0.47881356  0.47139537  0.47502685]] 
-3.828378438949585 -4.124695777893066 2.1659862995147705 [[ 0.51550269  0.50647122  0.44944039  0.50078577  0.44923195  0.49325508 0.48981559  0.45168516  0.42259979  0.45294169  0.50609893  0.46693492 0.46745536  0.47435674  0.53594726  0.52155733  0.46941406  0.51372266 0.45125461  0.49864337  0.52455854  0.46287152  0.44663718  0.48442352]] 
-4.108711242675781 -3.710599660873413 2.1659862995147705 [[ 0.51650387  0.50474238  0.44225505  0.47595218  0.46100402  0.48469543 0.50042194  0.43688449  0.45274952  0.43763411  0.51346445  0.47465962 0.46377683  0.47964194  0.51933581  0.52072847  0.46167737  0.51726711 0.46562394  0.50280482  0.51355016  0.47188652  0.45839879  0.46988851]] 
-4.332796573638916 -3.263227701187134 1.9159858226776123 [[ 0.50776243  0.50416863  0.45941126  0.48859599  0.47870603  0.4934527 0.48806727  0.43718845  0.42820624  0.44943219  0.48229903  0.47212902 0.44878453  0.47075117  0.50818574  0.5365842   0.44399211  0.50738335 0.46401048  0.516056    0.50552684  0.49328989  0.45733422  0.47682086]] 
-4.4905619621276855 -2.7886853218078613 1.8909848928451538 [[ 0.50364339  0.48310953  0.45353556  0.48340467  0.47092274  0.4884575 0.49360648  0.43403175  0.44383407  0.4601846   0.47567871  0.4743861 0.44318947  0.48135042  0.51626414  0.52877438  0.44518313  0.49196079 0.44557858  0.51410908  0.50403088  0.48333967  0.45314878  0.48685709]] 
-4.640616416931152 -2.311493158340454 1.8076512813568115 [[ 0.50567931  0.473721    0.44654104  0.47004187  0.48518246  0.47657108 0.49534059  0.43223149  0.44027859  0.44894829  0.46015927  0.47850484 0.43867096  0.46613652  0.52482849  0.53488159  0.44476706  0.49146909 0.45749608  0.52200627  0.51545918  0.48770031  0.45550615  0.48504654]] 
-4.6950507164001465 -1.815251350402832 1.5826510190963745 [[ 0.49046037  0.48047748  0.45001668  0.49660966  0.49678126  0.4895705 0.51708394  0.43681166  0.43770459  0.44449514  0.48350736  0.47611988 0.4392471   0.47466621  0.50959069  0.51719004  0.45589909  0.49960268 0.46411955  0.4994204   0.52106982  0.4927367   0.43192133  0.46070269]] 
-4.700973033905029 -1.3152875900268555 1.5826510190963745 [[ 0.49494991  0.48885366  0.45387727  0.48977458  0.48402807  0.49223268 0.51730001  0.44530711  0.43505687  0.44446754  0.46687952  0.48357111 0.44761375  0.48664436  0.51073062  0.5214861   0.45647973  0.50144905 0.46761128  0.51074654  0.52038419  0.48074746  0.44007179  0.46416369]] 
-4.700648307800293 -0.8154555559158325 1.5076510906219482 [[ 0.4936837   0.48974898  0.45060912  0.4879204   0.4734202   0.49735451 0.52001333  0.45299324  0.44459775  0.4413366   0.48349154  0.49616438 0.45193198  0.49387687  0.5073998   0.51980978  0.46064195  0.50416994 0.47400835  0.48636034  0.51417959  0.47624952  0.45498663  0.48429996]] 
-4.61136531829834 -0.32474276423454285 1.3326505422592163 [[ 0.4892852   0.48904002  0.45093894  0.50412488  0.4565362   0.49936852 0.50764483  0.45020434  0.44431415  0.43563828  0.48950383  0.47855565 0.45636463  0.48577893  0.5231666   0.52543557  0.44589645  0.5190984 0.46476194  0.50010425  0.51763326  0.47502303  0.44007033  0.46559468]] 
-4.479401111602783 0.1565227061510086 1.215983510017395 [[ 0.4954277   0.50342333  0.45694339  0.47831079  0.46340552  0.49834421 0.51681697  0.46018422  0.44347739  0.42733923  0.50417799  0.47133097 0.46271414  0.48759234  0.52408326  0.52379227  0.44492623  0.50671095 0.44902369  0.51574719  0.50878221  0.4620668   0.4426803   0.47122136]] 
-4.259943962097168 0.6044373512268066 1.0826493501663208 [[ 0.49177414  0.50146747  0.46292505  0.48979858  0.46627116  0.4885554 0.50538957  0.46109727  0.44402379  0.44665936  0.48961133  0.47283775 0.45271456  0.49017403  0.52567625  0.51988083  0.44897097  0.50218761 0.45597854  0.50851268  0.51783091  0.46813226  0.44619438  0.47519743]] 
-4.025454521179199 1.0460398197174072 1.0826493501663208 [[ 0.50909692  0.50387758  0.45463598  0.48540679  0.46343687  0.50026864 0.51843065  0.46381861  0.46170557  0.45474386  0.48009121  0.47856098 0.45334303  0.48445064  0.52238441  0.52509445  0.45295304  0.49497741 0.46785173  0.50313675  0.50896317  0.47061795  0.45733479  0.47096989]] 
-3.7909586429595947 1.4876422882080078 1.0826493501663208 [[ 0.51556599  0.49731547  0.4418748   0.49117199  0.45825592  0.50283825 0.51718271  0.45589438  0.46619794  0.45816427  0.48991916  0.47669685 0.45793375  0.49386218  0.53225899  0.5202111   0.45040134  0.49982032 0.46914965  0.49318939  0.49959585  0.47441691  0.45804042  0.47689822]] 
-3.556462049484253 1.9292447566986084 1.0826493501663208 [[ 0.51330066  0.49182338  0.44716638  0.49571055  0.45642149  0.49818504 0.51015478  0.45683363  0.47020099  0.45579699  0.49358758  0.49146324 0.45888668  0.49347594  0.53079444  0.48657578  0.46194804  0.50767624 0.47568268  0.49317908  0.48409897  0.46961069  0.47513115  0.4801445 ]] 
-3.321965456008911 2.3708441257476807 1.0826493501663208 [[ 0.50145519  0.49501643  0.44188756  0.47499651  0.47266895  0.46746016 0.51680338  0.45923215  0.46895131  0.45585209  0.50301379  0.46775243 0.45982665  0.50706226  0.51979429  0.48915136  0.47695905  0.49243438 0.47941753  0.48266932  0.49385449  0.4777047   0.48763579  0.47663766]] 
-3.0874688625335693 2.8124430179595947 1.0826493501663208 [[ 0.4970215   0.50334287  0.4615913   0.46398517  0.48352504  0.4807353 0.52723604  0.45291051  0.46546251  0.46002683  0.5166598   0.46784738 0.46604151  0.50801885  0.51177138  0.49489626  0.49247423  0.50243729 0.47949758  0.4983297   0.50252831  0.48947808  0.49577484  0.46794584]] 
-2.842043876647949 3.2466933727264404 0.9743152260780334 [[ 0.49981743  0.50234205  0.46154124  0.46799707  0.48336622  0.47734347 0.52547264  0.45786646  0.46611834  0.45697585  0.5184893   0.48735389 0.45941833  0.49791476  0.51778281  0.49298203  0.48705909  0.50605792 0.47648823  0.49592847  0.50832003  0.49910432  0.49293947  0.46446496]] 
-2.5110955238342285 3.6169850826263428 0.7243143320083618 [[ 0.48173329  0.49042767  0.46022025  0.48727405  0.48176113  0.47639972 0.51237732  0.46939632  0.47022492  0.46652904  0.49622199  0.49424413 0.4644908   0.50416899  0.51852894  0.49333206  0.48277637  0.49596027 0.48176911  0.49041611  0.4978607   0.48172829  0.48804304  0.46780729]] 
-2.0981390476226807 3.893120765686035 0.4743134677410126 [[ 0.48780131  0.4867202   0.45999643  0.48990291  0.47863117  0.48278907 0.51699698  0.46517107  0.47844458  0.46787512  0.49477941  0.49200833 0.47108823  0.51667988  0.51310307  0.50122327  0.47280136  0.49666762 0.49449477  0.50177503  0.49912912  0.48702917  0.50115925  0.48006108]] 
-1.6407252550125122 4.094002723693848 0.40764665603637695 [[ 0.49756175  0.49780971  0.46656194  0.48429531  0.47781369  0.47795665 0.51890612  0.46843502  0.48357055  0.45571193  0.50599843  0.47949293 0.46874586  0.51057136  0.49690178  0.49353081  0.47965056  0.48629245 0.50834483  0.50242943  0.49521893  0.48820364  0.50097185  0.48266906]] 
-1.181695580482483 4.292228698730469 0.40764665603637695 [[ 0.48492467  0.48948297  0.46895704  0.48157653  0.48196489  0.48134604 0.52433151  0.47437975  0.47505799  0.45917621  0.50578707  0.48355517 0.47080749  0.51217026  0.50788492  0.49891281  0.47372597  0.48961186 0.51271772  0.50337672  0.50565308  0.48196557  0.50797045  0.48593339]] 
-0.6308614611625671 4.530099868774414 0.40764665603637695 [[ 0.49177754  0.47928709  0.47859776  0.47833568  0.48271385  0.47730985 0.51212943  0.46613601  0.47625887  0.45444372  0.51682645  0.49148968 0.46825546  0.50155234  0.49976298  0.50022966  0.47900552  0.49323118 0.50002325  0.5104211   0.50616419  0.49278128  0.50365722  0.48376918]] 
-0.07334518432617188 4.748086929321289 0.27431318163871765 [[ 0.49076226  0.48141104  0.47557002  0.47432563  0.4809294   0.47467503 0.52904183  0.46658233  0.47370455  0.45878494  0.52002406  0.48869228 0.47800636  0.50607121  0.49521443  0.50396651  0.48546383  0.49908629 0.50975931  0.51493293  0.50577271  0.49652722  0.50207037  0.47350556]] 
